id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6530,15663883.0,Ts'ai,594.0,Germany,Female,37.0,2.0,131834.8,2.0,1.0,0.0,147545.65,0.0
6531,15716347.0,Hsiung,586.0,France,Female,38.0,6.0,0.0,1.0,1.0,1.0,184474.15,1.0
6532,15583580.0,Ch'iu,669.0,France,Male,33.0,6.0,0.0,2.0,1.0,0.0,106564.66,0.0
6533,15590828.0,Udokamma,610.0,France,Male,62.0,9.0,0.0,1.0,1.0,1.0,93336.3,0.0
6534,15793424.0,Chikelu,667.0,Germany,Female,32.0,3.0,122028.65,1.0,1.0,1.0,104953.62,1.0
6535,15757310.0,Chien,705.0,France,Male,38.0,9.0,0.0,1.0,1.0,0.0,101699.77,0.0
6536,15798895.0,Hsia,828.0,France,Male,33.0,4.0,0.0,2.0,1.0,0.0,36754.13,0.0
6537,15583576.0,Ukaegbunam,619.0,Spain,Female,62.0,9.0,0.0,2.0,0.0,1.0,173495.77,0.0
6538,15786680.0,Ts'ui,714.0,France,Female,34.0,1.0,0.0,2.0,1.0,0.0,118740.38,0.0
6539,15570051.0,Zikoranachidimma,781.0,Spain,Male,39.0,4.0,0.0,2.0,1.0,0.0,62449.07,0.0
6540,15632461.0,Okechukwu,662.0,France,Female,57.0,5.0,127476.73,1.0,1.0,0.0,188729.08,1.0
6541,15587562.0,Nnamutaezinwa,716.0,France,Male,32.0,10.0,0.0,2.0,1.0,0.0,171768.76,0.0
6542,15682728.0,Chukwukere,613.0,Germany,Female,36.0,7.0,129855.32,1.0,1.0,0.0,155846.69,0.0
6543,15631457.0,Ch'ien,658.0,France,Male,24.0,6.0,0.0,2.0,0.0,1.0,49405.93,0.0
6544,15682955.0,Achebe,643.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,110776.01,0.0
6545,15605872.0,Oluchukwu,544.0,France,Male,29.0,3.0,109733.2,1.0,1.0,1.0,167085.94,0.0
6546,15682575.0,Chigolum,553.0,France,Male,38.0,4.0,144953.31,1.0,1.0,1.0,145593.85,0.0
6547,15672432.0,Padovesi,652.0,France,Female,59.0,9.0,0.0,2.0,0.0,1.0,90537.47,0.0
6548,15721921.0,Wright,549.0,Spain,Male,31.0,5.0,0.0,2.0,1.0,0.0,176570.28,0.0
6549,15597909.0,Teng,747.0,Spain,Male,29.0,6.0,0.0,2.0,1.0,0.0,81861.1,0.0
6550,15676576.0,Brown,593.0,France,Female,29.0,10.0,0.0,2.0,1.0,0.0,79495.01,0.0
6551,15716085.0,Tsao,754.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,155879.57,0.0
6552,15576680.0,Chidiegwu,812.0,France,Female,34.0,3.0,0.0,2.0,0.0,0.0,131710.59,0.0
6553,15658100.0,Ch'eng,685.0,France,Male,30.0,1.0,0.0,1.0,1.0,1.0,170819.01,0.0
6554,15734987.0,Yobanna,576.0,France,Male,38.0,1.0,0.0,2.0,1.0,1.0,163427.18,0.0
6555,15725024.0,Milanesi,590.0,France,Female,28.0,1.0,0.0,1.0,1.0,0.0,57896.27,0.0
6556,15715184.0,Ulyanova,634.0,Germany,Female,28.0,2.0,131394.56,2.0,1.0,1.0,184954.11,0.0
6557,15588923.0,Shih,590.0,France,Male,35.0,3.0,0.0,1.0,1.0,1.0,118974.77,0.0
6558,15589019.0,Ch'ang,687.0,Germany,Female,38.0,3.0,130110.45,2.0,1.0,1.0,125823.79,0.0
6559,15742210.0,T'ien,554.0,Spain,Female,45.0,2.0,128100.27,1.0,1.0,0.0,180934.67,1.0
6560,15642821.0,Nwabugwu,710.0,France,Female,35.0,4.0,0.0,1.0,1.0,1.0,109843.16,0.0
6561,15716284.0,Chiemela,657.0,Germany,Female,32.0,8.0,123674.2,1.0,0.0,0.0,85413.41,1.0
6562,15584899.0,Chukwufumnanya,571.0,Spain,Male,29.0,7.0,0.0,2.0,1.0,1.0,162960.05,0.0
6563,15592412.0,Nkemjika,543.0,France,Male,30.0,1.0,0.0,2.0,1.0,0.0,86797.41,0.0
6564,15576723.0,Tseng,683.0,France,Male,57.0,8.0,0.0,1.0,1.0,1.0,130461.09,0.0
6565,15677305.0,Hsueh,615.0,France,Male,34.0,8.0,0.0,1.0,1.0,0.0,131660.31,0.0
6566,15602844.0,Nwokeocha,635.0,Spain,Male,37.0,7.0,0.0,2.0,1.0,0.0,53353.36,0.0
6567,15593683.0,Chin,643.0,France,Male,31.0,0.0,0.0,2.0,1.0,1.0,164768.82,0.0
6568,15803886.0,Okwudilichukwu,633.0,France,Male,47.0,5.0,0.0,2.0,1.0,1.0,96847.91,0.0
6569,15724296.0,Toscani,672.0,Germany,Male,52.0,7.0,114203.47,1.0,1.0,0.0,84870.23,1.0
6570,15681708.0,Chiang,613.0,France,Male,40.0,6.0,143321.52,1.0,1.0,1.0,164844.37,0.0
6571,15671148.0,Genovese,596.0,Germany,Female,43.0,1.0,152760.24,1.0,1.0,0.0,137898.58,1.0
6572,15783629.0,Hao,573.0,Spain,Female,32.0,2.0,123049.21,1.0,1.0,0.0,67611.36,0.0
6573,15671243.0,Palerma,775.0,Spain,Female,33.0,3.0,146622.35,1.0,1.0,0.0,171768.76,0.0
6574,15626385.0,Nnaemeka,596.0,France,Male,31.0,2.0,0.0,2.0,0.0,1.0,167973.63,0.0
6575,15624677.0,Nwankwo,645.0,Spain,Female,40.0,2.0,0.0,1.0,0.0,1.0,120531.31,0.0
6576,15721469.0,Maclean,644.0,Germany,Male,37.0,1.0,121854.45,2.0,1.0,0.0,82393.08,0.0
6577,15771054.0,Hsueh,737.0,France,Male,33.0,6.0,0.0,2.0,1.0,1.0,133535.29,0.0
6578,15640034.0,Pirozzi,596.0,France,Female,49.0,8.0,0.0,2.0,0.0,1.0,68600.34,0.0
6579,15669410.0,Iweobiegbunam,679.0,Spain,Female,39.0,8.0,76319.64,2.0,1.0,0.0,57553.02,0.0
6580,15702561.0,Folliero,622.0,Spain,Male,45.0,9.0,0.0,2.0,0.0,0.0,105965.25,0.0
6581,15624293.0,Hsia,639.0,France,Female,48.0,1.0,0.0,1.0,0.0,0.0,27380.99,1.0
6582,15807961.0,Aitken,684.0,France,Male,25.0,5.0,0.0,2.0,1.0,1.0,90896.04,0.0
6583,15585853.0,Chimezie,678.0,Spain,Female,33.0,3.0,82676.96,2.0,0.0,1.0,146511.2,0.0
6584,15707042.0,Chiemezie,719.0,France,Female,38.0,4.0,0.0,2.0,1.0,1.0,117626.8,0.0
6585,15741719.0,Cavenagh,538.0,Spain,Female,34.0,2.0,0.0,1.0,0.0,0.0,158059.97,1.0
6586,15579820.0,Yobachukwu,683.0,France,Female,30.0,7.0,0.0,1.0,0.0,0.0,143301.49,0.0
6587,15623644.0,Ch'in,731.0,France,Female,55.0,2.0,133801.49,1.0,1.0,1.0,163746.09,0.0
6588,15721460.0,Manna,687.0,France,Male,55.0,1.0,0.0,1.0,0.0,0.0,184474.15,1.0
6589,15733387.0,Hs?eh,556.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,151623.71,1.0
6590,15701074.0,De Luca,661.0,France,Female,23.0,8.0,0.0,2.0,1.0,0.0,149913.94,0.0
6591,15621685.0,Hsiao,614.0,France,Male,32.0,4.0,144470.77,1.0,0.0,0.0,80178.54,0.0
6592,15713594.0,T'ien,683.0,Spain,Female,29.0,8.0,0.0,2.0,1.0,0.0,48682.1,0.0
6593,15702561.0,Hsia,703.0,France,Male,36.0,3.0,0.0,1.0,1.0,1.0,95655.16,0.0
6594,15591100.0,T'ao,703.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,168890.75,0.0
6595,15773723.0,Ikedinachukwu,628.0,France,Female,43.0,1.0,0.0,1.0,1.0,0.0,149614.81,1.0
6596,15571756.0,T'ang,652.0,Germany,Female,41.0,3.0,126547.8,1.0,1.0,0.0,64849.74,0.0
6597,15696989.0,Chia,635.0,France,Female,43.0,0.0,0.0,1.0,1.0,0.0,145562.4,0.0
6598,15716085.0,Milne,707.0,Germany,Male,27.0,2.0,113090.4,2.0,1.0,0.0,90876.95,0.0
6599,15731543.0,Chukwumaobim,635.0,France,Female,27.0,4.0,0.0,2.0,1.0,1.0,38152.01,0.0
6600,15694518.0,Dickson,588.0,France,Female,33.0,7.0,0.0,2.0,1.0,1.0,16491.64,0.0
6601,15615140.0,Clements,613.0,France,Female,45.0,8.0,141573.55,1.0,1.0,0.0,79093.73,1.0
6602,15590320.0,Maclean,669.0,Germany,Male,49.0,7.0,110495.27,1.0,1.0,0.0,56984.58,1.0
6603,15572098.0,Chiazagomekpele,684.0,France,Female,28.0,5.0,0.0,1.0,0.0,1.0,176750.81,1.0
6604,15690526.0,Calabrese,696.0,Spain,Male,24.0,9.0,0.0,1.0,1.0,0.0,185821.41,0.0
6605,15803682.0,Chiganu,722.0,Spain,Male,29.0,9.0,0.0,2.0,1.0,0.0,96444.88,0.0
6606,15809227.0,Hsia,714.0,France,Male,24.0,6.0,0.0,2.0,0.0,1.0,35337.31,0.0
6607,15627840.0,K'ung,687.0,Spain,Female,37.0,7.0,133845.24,2.0,0.0,0.0,167564.82,0.0
6608,15720583.0,Nwabugwu,619.0,Spain,Female,38.0,9.0,0.0,2.0,1.0,1.0,72274.84,0.0
6609,15583724.0,Liao,671.0,France,Male,42.0,8.0,0.0,2.0,1.0,1.0,38772.65,0.0
6610,15671390.0,Ozerova,554.0,Spain,Female,38.0,8.0,0.0,2.0,0.0,0.0,86767.46,0.0
6611,15632264.0,T'an,785.0,France,Male,36.0,5.0,131751.29,1.0,1.0,1.0,173851.11,0.0
6612,15693346.0,Ugochukwu,586.0,Germany,Female,41.0,5.0,114005.94,1.0,1.0,0.0,121451.21,1.0
6613,15661249.0,Zikoranachidimma,524.0,Germany,Female,53.0,6.0,102025.08,1.0,1.0,0.0,139861.53,1.0
6614,15761886.0,Chidubem,709.0,France,Female,28.0,0.0,0.0,2.0,1.0,1.0,126082.29,0.0
6615,15651144.0,Smith,681.0,Germany,Male,39.0,1.0,139432.33,2.0,1.0,1.0,161479.19,0.0
6616,15777896.0,Smith,559.0,Spain,Female,30.0,3.0,0.0,2.0,0.0,1.0,83042.22,0.0
6617,15660263.0,Dennys,850.0,France,Male,30.0,10.0,0.0,2.0,0.0,1.0,126558.88,0.0
6618,15708713.0,Yobachi,724.0,Germany,Male,50.0,5.0,68881.59,2.0,1.0,1.0,111573.3,0.0
6619,15726403.0,Nnamutaezinwa,564.0,France,Male,29.0,5.0,0.0,2.0,1.0,0.0,121239.65,0.0
6620,15679818.0,Y?,737.0,France,Male,42.0,9.0,0.0,2.0,1.0,1.0,122580.48,0.0
6621,15580149.0,Chukwuemeka,756.0,France,Female,32.0,9.0,0.0,1.0,1.0,0.0,88669.89,1.0
6622,15583033.0,Nnaife,678.0,France,Female,38.0,5.0,0.0,2.0,0.0,0.0,126761.2,0.0
6623,15753092.0,Okeke,585.0,Germany,Male,40.0,9.0,155062.8,2.0,1.0,1.0,99595.67,0.0
6624,15665879.0,Onyeorulu,718.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,0.0,72937.97,0.0
6625,15792222.0,Nnachetam,725.0,France,Male,30.0,9.0,0.0,2.0,1.0,0.0,95957.09,0.0
6626,15778287.0,De Luca,571.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,182867.84,0.0
6627,15703682.0,Mao,594.0,Spain,Male,54.0,1.0,127615.39,2.0,1.0,1.0,168834.41,1.0
6628,15721740.0,Sun,632.0,Spain,Female,32.0,4.0,0.0,2.0,1.0,1.0,149536.15,0.0
6629,15600478.0,Galkin,756.0,Spain,Male,31.0,1.0,0.0,2.0,1.0,0.0,88783.59,0.0
6630,15592645.0,Hs?,709.0,France,Male,41.0,3.0,0.0,2.0,1.0,0.0,138527.56,0.0
6631,15624793.0,T'ien,697.0,Spain,Male,44.0,9.0,0.0,2.0,0.0,0.0,161407.48,0.0
6632,15684769.0,Uwaezuoke,751.0,France,Male,29.0,2.0,135795.57,2.0,1.0,1.0,114675.75,0.0
6633,15736578.0,Udegbunam,705.0,France,Female,33.0,4.0,0.0,2.0,1.0,1.0,174822.74,0.0
6634,15748595.0,Chiu,744.0,France,Female,35.0,10.0,0.0,2.0,0.0,0.0,180329.83,0.0
6635,15567383.0,Fiorentini,663.0,France,Female,46.0,3.0,127157.04,2.0,1.0,1.0,141830.62,0.0
6636,15747649.0,Y?,642.0,France,Female,39.0,7.0,118883.08,1.0,1.0,0.0,136041.55,0.0
6637,15758856.0,Nkemakonam,603.0,France,Female,35.0,7.0,0.0,2.0,1.0,0.0,82290.81,0.0
6638,15754919.0,Hs?eh,757.0,France,Female,42.0,10.0,0.0,2.0,1.0,1.0,180593.45,0.0
6639,15752875.0,Lucchese,659.0,France,Male,44.0,6.0,0.0,2.0,1.0,1.0,111190.53,0.0
6640,15665811.0,Ts'ao,646.0,Germany,Female,33.0,2.0,111359.55,2.0,1.0,0.0,88724.49,0.0
6641,15578835.0,Lockington,646.0,France,Female,57.0,5.0,0.0,3.0,0.0,0.0,96660.76,1.0
6642,15677052.0,Ch'iu,577.0,Spain,Female,45.0,9.0,88902.21,1.0,0.0,1.0,67740.08,1.0
6643,15643826.0,T'ien,508.0,France,Male,32.0,0.0,77919.78,1.0,1.0,0.0,152665.85,0.0
6644,15802741.0,Nnachetam,692.0,France,Male,30.0,7.0,0.0,2.0,1.0,0.0,180345.44,0.0
6645,15771580.0,Ch'eng,735.0,Germany,Male,36.0,5.0,139180.97,2.0,0.0,1.0,176712.59,0.0
6646,15732674.0,Ting,478.0,France,Female,44.0,3.0,0.0,1.0,1.0,0.0,76637.38,1.0
6647,15756538.0,Fiorentino,779.0,Germany,Female,41.0,5.0,141136.47,2.0,1.0,1.0,124906.59,0.0
6648,15787258.0,Calabresi,682.0,Germany,Male,24.0,3.0,121092.53,1.0,1.0,0.0,85426.28,0.0
6649,15663438.0,Hsia,577.0,Spain,Female,30.0,9.0,0.0,2.0,1.0,0.0,181419.29,0.0
6650,15602312.0,Nnachetam,712.0,Spain,Male,38.0,4.0,0.0,2.0,1.0,0.0,187905.12,0.0
6651,15761047.0,Chia,651.0,Spain,Male,42.0,4.0,0.0,2.0,1.0,1.0,50610.62,0.0
6652,15658158.0,Ugochukwu,684.0,France,Female,31.0,2.0,0.0,2.0,1.0,1.0,163544.36,0.0
6653,15602811.0,Ch'ang,623.0,France,Male,51.0,3.0,124151.09,1.0,1.0,0.0,86797.41,0.0
6654,15674573.0,Fanucci,590.0,France,Male,41.0,1.0,0.0,2.0,1.0,0.0,121085.72,0.0
6655,15792525.0,Shih,813.0,Germany,Male,32.0,4.0,135096.05,2.0,1.0,1.0,54676.1,0.0
6656,15663942.0,Hsueh,821.0,France,Female,62.0,8.0,0.0,2.0,1.0,1.0,60552.44,1.0
6657,15667424.0,Nnamdi,669.0,France,Male,39.0,2.0,139994.66,1.0,1.0,0.0,126111.51,0.0
6658,15655274.0,Y?an,753.0,Spain,Female,40.0,6.0,0.0,1.0,1.0,1.0,81884.8,0.0
6659,15615245.0,Tien,498.0,France,Female,39.0,2.0,152759.0,2.0,1.0,0.0,112289.06,0.0
6660,15723488.0,Hsu,615.0,France,Male,39.0,10.0,0.0,2.0,1.0,0.0,57876.05,0.0
6661,15666095.0,Li,706.0,Germany,Female,34.0,2.0,121063.9,3.0,1.0,0.0,152992.04,1.0
6662,15768293.0,Palerma,643.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,131043.1,0.0
6663,15684769.0,Fanucci,573.0,France,Female,38.0,5.0,0.0,3.0,1.0,0.0,128500.53,1.0
6664,15813192.0,Ch'iu,686.0,Germany,Male,31.0,1.0,118334.44,1.0,1.0,0.0,158437.73,1.0
6665,15603665.0,Chiazagomekpere,669.0,Spain,Male,30.0,2.0,0.0,2.0,1.0,1.0,145562.4,0.0
6666,15579996.0,Chukwujamuike,724.0,France,Female,27.0,4.0,0.0,2.0,1.0,1.0,44965.44,0.0
6667,15592229.0,Fyodorov,574.0,France,Female,48.0,8.0,144962.74,1.0,0.0,0.0,156781.48,1.0
6668,15625592.0,Martin,637.0,France,Male,36.0,0.0,121874.79,1.0,1.0,1.0,114514.64,0.0
6669,15655368.0,Hargraves,642.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,86791.8,0.0
6670,15752388.0,Grosse,633.0,Spain,Male,40.0,5.0,115557.0,1.0,0.0,0.0,161253.08,0.0
6671,15792649.0,Yermakova,648.0,Spain,Female,31.0,5.0,0.0,1.0,1.0,0.0,143315.57,0.0
6672,15799435.0,Nwabugwu,731.0,France,Male,33.0,0.0,92783.68,1.0,1.0,0.0,62389.35,0.0
6673,15636388.0,Shao,633.0,Germany,Female,38.0,4.0,76968.12,1.0,1.0,1.0,131647.31,0.0
6674,15661249.0,T'ang,641.0,France,Female,46.0,2.0,0.0,1.0,1.0,0.0,94875.03,1.0
6675,15645355.0,Trevisano,693.0,France,Male,31.0,4.0,0.0,1.0,1.0,0.0,93777.15,0.0
6676,15728709.0,Echezonachukwu,663.0,France,Female,30.0,3.0,0.0,2.0,1.0,1.0,126143.27,0.0
6677,15792868.0,Hs?,681.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,58814.41,0.0
6678,15675896.0,Piazza,592.0,Germany,Male,37.0,6.0,141349.43,1.0,1.0,1.0,141501.45,0.0
6679,15621240.0,Ch'ang,593.0,France,Female,31.0,7.0,0.0,2.0,1.0,0.0,177737.04,0.0
6680,15627995.0,White,716.0,Spain,Female,31.0,7.0,0.0,2.0,1.0,0.0,138883.06,0.0
6681,15778916.0,Chiang,543.0,France,Male,38.0,8.0,0.0,2.0,1.0,0.0,93479.74,0.0
6682,15758035.0,Nnaife,595.0,France,Male,42.0,9.0,0.0,2.0,1.0,0.0,44377.65,0.0
6683,15747772.0,Iloerika,716.0,Spain,Male,24.0,1.0,0.0,2.0,1.0,1.0,161811.23,0.0
6684,15635939.0,Onyemauchechi,557.0,Spain,Male,37.0,3.0,0.0,1.0,1.0,1.0,92381.01,0.0
6685,15591932.0,Ikedinachukwu,731.0,France,Male,36.0,3.0,0.0,2.0,1.0,1.0,85523.24,0.0
6686,15674880.0,Fiorentini,663.0,Germany,Male,37.0,9.0,100275.88,1.0,1.0,1.0,166677.54,0.0
6687,15628298.0,Chukwuemeka,849.0,France,Male,45.0,8.0,0.0,2.0,1.0,0.0,158750.28,0.0
6688,15749669.0,Iloerika,581.0,France,Male,27.0,3.0,0.0,2.0,1.0,0.0,85736.46,0.0
6689,15576304.0,Hsueh,641.0,France,Male,42.0,8.0,0.0,2.0,1.0,1.0,66526.01,0.0
6690,15720893.0,Ch'ien,531.0,Germany,Male,54.0,3.0,107192.38,1.0,0.0,0.0,116747.62,1.0
6691,15704081.0,Okwuadigbo,662.0,Spain,Male,39.0,0.0,0.0,2.0,1.0,0.0,118623.94,0.0
6692,15791343.0,Ts'ai,595.0,Germany,Male,35.0,1.0,102290.81,1.0,0.0,1.0,177614.17,0.0
6693,15801817.0,Chukwualuka,819.0,France,Female,38.0,1.0,0.0,2.0,0.0,0.0,177613.19,0.0
6694,15593622.0,Chuang,539.0,Spain,Male,41.0,3.0,0.0,1.0,0.0,0.0,93777.81,0.0
6695,15773973.0,Chia,707.0,Germany,Male,33.0,6.0,106415.57,1.0,1.0,1.0,163587.9,0.0
6696,15665629.0,Uvarov,692.0,France,Male,28.0,7.0,161889.79,1.0,1.0,0.0,161069.73,0.0
6697,15626457.0,Onyekaozulu,678.0,France,Female,37.0,1.0,127095.14,1.0,0.0,0.0,62370.67,0.0
6698,15748595.0,Chidiebele,590.0,France,Male,47.0,0.0,0.0,1.0,1.0,1.0,100423.88,0.0
6699,15788659.0,Hs?eh,598.0,Spain,Female,32.0,2.0,0.0,2.0,1.0,0.0,104719.66,0.0
6700,15597957.0,Chuang,732.0,France,Male,40.0,2.0,0.0,2.0,1.0,1.0,81861.1,0.0
6701,15785819.0,Mazzanti,619.0,Spain,Male,27.0,9.0,0.0,2.0,1.0,0.0,98618.79,0.0
6702,15672053.0,DeRose,581.0,France,Male,35.0,3.0,0.0,2.0,1.0,1.0,93820.49,0.0
6703,15729779.0,Chigolum,744.0,France,Male,41.0,5.0,124179.3,1.0,0.0,0.0,74850.94,0.0
6704,15685320.0,Hodge,569.0,France,Male,59.0,5.0,0.0,2.0,0.0,1.0,121866.87,0.0
6705,15636407.0,Chukwuemeka,653.0,France,Male,35.0,8.0,0.0,2.0,0.0,0.0,45985.52,0.0
6706,15781298.0,Nwachukwu,611.0,Germany,Male,40.0,5.0,131354.25,2.0,1.0,1.0,120853.83,0.0
6707,15691808.0,Aitken,651.0,France,Male,34.0,5.0,161807.18,1.0,1.0,1.0,180142.42,0.0
6708,15674928.0,T'an,705.0,Spain,Female,55.0,5.0,0.0,2.0,1.0,1.0,183569.25,0.0
6709,15603747.0,T'ien,682.0,France,Male,37.0,8.0,0.0,2.0,0.0,0.0,66731.79,0.0
6710,15808960.0,Kao,682.0,Spain,Male,43.0,6.0,142263.45,1.0,0.0,0.0,44904.26,1.0
6711,15643826.0,Chimaobim,678.0,France,Female,40.0,6.0,142557.11,1.0,0.0,1.0,142377.69,0.0
6712,15726776.0,Chijioke,794.0,France,Male,39.0,2.0,0.0,2.0,1.0,0.0,182354.46,0.0
6713,15647301.0,Manna,657.0,Germany,Male,46.0,2.0,123345.85,1.0,0.0,0.0,113926.31,1.0
6714,15629885.0,Mironova,781.0,Germany,Male,29.0,2.0,116711.06,1.0,1.0,1.0,169303.79,0.0
6715,15617454.0,Nucci,677.0,France,Male,39.0,9.0,0.0,2.0,0.0,1.0,59354.24,0.0
6716,15693690.0,Ch'eng,605.0,France,Male,35.0,7.0,0.0,2.0,1.0,1.0,125422.66,0.0
6717,15572390.0,Hsiao,684.0,Germany,Male,49.0,5.0,123581.46,4.0,1.0,1.0,172626.73,1.0
6718,15772262.0,Fanucci,589.0,France,Male,33.0,10.0,131078.42,1.0,1.0,1.0,38170.04,0.0
6719,15789432.0,Fiorentini,682.0,Germany,Male,35.0,4.0,131184.67,2.0,1.0,0.0,172363.41,0.0
6720,15687828.0,Nwachukwu,646.0,France,Male,28.0,7.0,0.0,2.0,1.0,0.0,119903.2,0.0
6721,15738889.0,Fanucci,730.0,France,Male,48.0,10.0,0.0,1.0,1.0,0.0,180551.76,0.0
6722,15746203.0,Chibuzo,816.0,Germany,Female,37.0,1.0,116425.55,2.0,1.0,1.0,116046.22,0.0
6723,15591248.0,Y?an,703.0,Spain,Female,41.0,2.0,0.0,2.0,0.0,1.0,122381.02,0.0
6724,15794056.0,Ch'iu,659.0,France,Female,31.0,0.0,0.0,2.0,1.0,1.0,166677.53,0.0
6725,15662578.0,Ponce,727.0,France,Male,47.0,1.0,0.0,1.0,1.0,1.0,109960.4,0.0
6726,15778915.0,Smith,697.0,France,Male,37.0,4.0,117561.49,1.0,0.0,1.0,144584.29,0.0
6727,15682355.0,Pisano,569.0,France,Male,43.0,9.0,0.0,2.0,1.0,0.0,143598.7,0.0
6728,15612455.0,T'ien,652.0,France,Male,31.0,3.0,0.0,2.0,1.0,0.0,100809.99,0.0
6729,15744327.0,O'Loghlen,596.0,France,Male,36.0,7.0,0.0,2.0,1.0,0.0,120893.83,0.0
6730,15763460.0,Y?,516.0,France,Male,37.0,4.0,126473.33,1.0,0.0,1.0,177844.06,0.0
6731,15598338.0,Aksyonova,678.0,France,Female,34.0,7.0,0.0,2.0,1.0,0.0,151401.33,0.0
6732,15585823.0,Yobanna,584.0,Spain,Male,32.0,6.0,0.0,2.0,1.0,1.0,70774.97,0.0
6733,15776733.0,Chukwubuikem,704.0,Germany,Male,31.0,10.0,127948.57,2.0,1.0,1.0,141706.43,0.0
6734,15692631.0,K'ung,659.0,France,Female,38.0,6.0,132876.23,1.0,1.0,1.0,149894.9,0.0
6735,15698872.0,Chikwendu,537.0,France,Female,40.0,0.0,0.0,2.0,1.0,1.0,140650.19,0.0
6736,15679991.0,Chikelu,657.0,France,Male,58.0,1.0,0.0,2.0,1.0,1.0,57553.02,0.0
6737,15782630.0,Tuan,710.0,France,Male,43.0,7.0,0.0,2.0,1.0,1.0,56767.67,0.0
6738,15735687.0,Hsueh,626.0,Spain,Male,48.0,0.0,0.0,1.0,0.0,0.0,132798.65,1.0
6739,15644297.0,Hsia,687.0,France,Female,35.0,4.0,0.0,2.0,1.0,1.0,130113.78,0.0
6740,15756824.0,Genovese,695.0,France,Female,37.0,1.0,143964.36,1.0,1.0,0.0,166588.61,0.0
6741,15649418.0,Milani,669.0,France,Female,39.0,1.0,135919.37,1.0,1.0,1.0,151401.33,0.0
6742,15581295.0,T'ao,583.0,Spain,Male,31.0,8.0,0.0,2.0,1.0,0.0,61811.1,0.0
6743,15603846.0,Genovesi,528.0,France,Female,42.0,2.0,0.0,1.0,1.0,0.0,86957.42,1.0
6744,15750970.0,Ebelegbulam,576.0,Germany,Male,41.0,5.0,127738.75,2.0,1.0,0.0,106841.12,0.0
6745,15792453.0,Chin,667.0,Germany,Female,38.0,1.0,124447.58,1.0,1.0,1.0,124749.08,0.0
6746,15777896.0,Onuora,678.0,Germany,Female,44.0,6.0,125877.65,1.0,1.0,0.0,91098.76,1.0
6747,15631070.0,Tseng,757.0,Spain,Female,46.0,10.0,0.0,2.0,0.0,0.0,53817.23,0.0
6748,15642063.0,Trevisano,697.0,France,Male,31.0,1.0,0.0,2.0,0.0,0.0,95611.47,0.0
6749,15585867.0,Teng,697.0,France,Male,37.0,6.0,139973.65,1.0,1.0,1.0,156024.01,0.0
6750,15621063.0,Lo Duca,714.0,Spain,Male,32.0,7.0,0.0,2.0,0.0,1.0,125877.22,0.0
6751,15582892.0,Hs?,732.0,Spain,Male,41.0,4.0,113781.5,2.0,1.0,0.0,92811.2,0.0
6752,15756822.0,Chiu,672.0,Germany,Male,44.0,9.0,140576.11,3.0,1.0,1.0,181224.56,1.0
6753,15586931.0,T'ien,682.0,France,Male,28.0,4.0,0.0,2.0,0.0,0.0,123850.58,0.0
6754,15768777.0,Chijioke,645.0,Germany,Female,40.0,4.0,117468.67,1.0,1.0,1.0,61602.42,1.0
6755,15592645.0,Horsley,602.0,France,Female,39.0,3.0,0.0,2.0,1.0,1.0,152855.96,0.0
6756,15586524.0,Onyemere,659.0,France,Male,60.0,1.0,97565.74,1.0,0.0,1.0,121098.65,0.0
6757,15732265.0,Cattaneo,712.0,France,Male,34.0,9.0,0.0,2.0,0.0,1.0,172096.08,0.0
6758,15585215.0,Milne,635.0,Spain,Female,29.0,4.0,0.0,2.0,1.0,0.0,40652.33,0.0
6759,15768777.0,Chiganu,670.0,France,Female,28.0,5.0,71433.08,1.0,1.0,1.0,185830.72,0.0
6760,15612667.0,Hsieh,657.0,Spain,Male,23.0,4.0,0.0,2.0,1.0,0.0,158750.14,0.0
6761,15657778.0,Ch'ien,718.0,France,Male,40.0,4.0,0.0,2.0,1.0,0.0,174738.2,0.0
6762,15579787.0,Ch'iu,718.0,Germany,Female,39.0,8.0,99705.69,1.0,0.0,0.0,121053.19,0.0
6763,15572356.0,Bellucci,677.0,France,Male,37.0,7.0,0.0,2.0,1.0,1.0,49826.68,0.0
6764,15642530.0,Macleod,679.0,Germany,Male,29.0,1.0,107556.06,2.0,1.0,0.0,143952.24,0.0
6765,15694253.0,Chukwufumnanya,596.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,178642.73,0.0
6766,15795895.0,Ch'ien,730.0,France,Female,37.0,1.0,0.0,2.0,1.0,1.0,60954.45,0.0
6767,15642710.0,Chidiebele,679.0,France,Male,32.0,7.0,0.0,2.0,1.0,0.0,116973.48,0.0
